symbol,yf_symbol,akshare_symbol,name,market,sector_tags,market_cap,pe,float_pct,tags,is_loss,is_low_cap
688059.SH,688059.SH,688059,华锐精密,CN,机器人概念,142.22,20.3,93.59,【高流通】,0,0
688790.SH,688790.SH,688790,昂瑞微-UW,CN,"国产芯片,汽车芯片",142.14,-52.94,12.11,【亏损】【低流通】,1,0
002943.SZ,002943.SZ,002943,宇晶股份,CN,AI眼镜,141.49,-181.45,70.87,【亏损】,1,0
002373.SZ,002373.SZ,002373,千方科技,CN,"AIGC概念,AI智能体,人工智能,华为概念,无人驾驶",141.43,946.41,87.18,【高流通】,0,0
603992.SH,603992.SH,603992,松霖科技,CN,机器人概念,141.33,37.03,100.0,【高流通】,0,0
002990.SZ,002990.SZ,002990,盛视科技,CN,"人工智能,人形机器人,信创,华为概念,多模态AI,机器人概念",140.96,925.03,52.71,,0,0
002745.SZ,002745.SZ,002745,木林森,CN,PCB,140.85,8.41,71.7,【低PE】,0,0
605060.SH,605060.SH,605060,联德股份,CN,数据中心,140.84,56.47,99.31,【高流通】,0,0
300007.SZ,300007.SZ,300007,汉威科技,CN,"人形机器人,华为概念,国产芯片,机器人概念",140.64,142.11,86.41,【高流通】,0,0
300975.SZ,300975.SZ,300975,商络电子,CN,"存储芯片,机器人概念",140.56,13.69,71.63,【低PE】,0,0
300969.SZ,300969.SZ,300969,恒帅股份,CN,机器人概念,140.3,87.35,46.51,,0,0
301093.SZ,301093.SZ,301093,华兰股份,CN,"AI制药（医疗）,人工智能",140.21,5749.7,95.61,【高流通】,0,0
002703.SZ,002703.SZ,002703,浙江世宝,CN,无人驾驶,140.09,83.65,71.24,,0,0
688003.SH,688003.SH,688003,天准科技,CN,"PCB,人工智能,无人驾驶,机器人概念",140.07,745.87,100.0,【高流通】,0,0
301306.SZ,301306.SZ,301306,西测测试,CN,存储芯片,139.87,-89.9,69.03,【亏损】,1,0
603194.SH,603194.SH,603194,中力股份,CN,机器人概念,139.83,19.19,39.41,【低PE】,0,0
603626.SH,603626.SH,603626,科森科技,CN,"华为概念,机器人概念",139.61,9.05,100.0,【低PE】【高流通】,0,0
301312.SZ,301312.SZ,301312,智立方,CN,"AIPC,AI眼镜,CPO概念,华为海思,国产芯片,机器人概念",139.45,241.99,49.97,,0,0
300607.SZ,300607.SZ,300607,拓斯达,CN,"人形机器人,华为概念,机器人概念",139.18,72.36,70.76,,0,0
300322.SZ,300322.SZ,300322,硕贝德,CN,"AI眼镜,华为概念,无人驾驶,机器人概念,液冷概念",138.98,333.17,95.74,【高流通】,0,0
300938.SZ,300938.SZ,300938,信测标准,CN,华为概念,138.43,77.21,86.8,【高流通】,0,0
003018.SZ,003018.SZ,003018,金富科技,CN,液冷概念,138.32,167.83,91.3,【高流通】,0,0
002979.SZ,002979.SZ,002979,雷赛智能,CN,"人工智能,人形机器人,华为概念,机器人执行器,机器人概念",138.28,47.93,70.12,,0,0
002896.SZ,002896.SZ,002896,中大力德,CN,"人形机器人,机器人执行器,机器人概念",138.12,312.14,100.0,【高流通】,0,0
688515.SH,688515.SH,688515,裕太微-U,CN,"华为概念,国产芯片,机器人概念,汽车芯片",138.08,-79.8,62.27,【亏损】,1,0
688153.SH,688153.SH,688153,唯捷创芯,CN,"AI手机,国产芯片,汽车芯片",137.66,-71.5,95.1,【亏损】【高流通】,1,0
300331.SZ,300331.SZ,300331,苏大维格,CN,"AI眼镜,华为概念",137.65,114.6,85.55,【高流通】,0,0
688612.SH,688612.SH,688612,威迈斯,CN,华为概念,137.58,26.23,60.25,,0,0
300613.SZ,300613.SZ,300613,富瀚微,CN,"AI眼镜,人工智能,国产芯片,鸿蒙概念",137.47,40.4,94.33,【高流通】,0,0
605020.SH,605020.SH,605020,永和股份,CN,液冷概念,137.41,19.06,98.45,【低PE】【高流通】,0,0
000719.SZ,000719.SZ,000719,中原传媒,CN,AI语料,137.31,30.89,65.2,,0,0
000156.SZ,000156.SZ,000156,华数传媒,CN,华为概念,137.3,30.48,91.74,【高流通】,0,0
300990.SZ,300990.SZ,300990,同飞股份,CN,液冷概念,137.13,57.35,45.21,,0,0
000099.SZ,000099.SZ,000099,中信海直,CN,华为概念,137.08,36.8,100.0,【高流通】,0,0
300674.SZ,300674.SZ,300674,宇信科技,CN,"AI应用,AI智能体,人工智能,信创,华为概念,华为欧拉,数据中心,智谱AI概念,机器人概念,鸿蒙概念",137.08,75.14,99.85,【高流通】,0,0
002639.SZ,002639.SZ,002639,雪人集团,CN,"华为概念,数据中心,液冷概念",136.91,954.72,84.56,【高流通】,0,0
688332.SH,688332.SH,688332,中科蓝讯,CN,"AI眼镜,国产芯片",136.88,-583.05,100.0,【亏损】【高流通】,1,0
603927.SH,603927.SH,603927,中科软,CN,"信创,华为概念,鸿蒙概念",136.62,-215.6,100.0,【亏损】【高流通】,1,0
002967.SZ,002967.SZ,002967,广电计量,CN,"华为概念,华为海思",136.19,201.09,85.87,【高流通】,0,0
300576.SZ,300576.SZ,300576,容大感光,CN,PCB,135.74,126.39,62.88,,0,0
000672.SZ,000672.SZ,000672,上峰水泥,CN,国产芯片,135.72,106.34,100.0,【高流通】,0,0
600267.SH,600267.SH,600267,海正药业,CN,AI制药（医疗）,135.7,9.54,100.0,【低PE】【高流通】,0,0
300315.SZ,300315.SZ,300315,掌趣科技,CN,AIGC概念,135.65,62.7,93.86,【高流通】,0,0
603888.SH,603888.SH,603888,新华网,CN,"AIGC概念,AI应用,AI语料,人工智能,多模态AI",135.55,86.07,100.0,【高流通】,0,0
300376.SZ,300376.SZ,300376,易事特,CN,"华为概念,数据中心",135.5,227.35,99.97,【高流通】,0,0
000599.SZ,000599.SZ,000599,青岛双星,CN,"华为概念,机器人概念",135.24,79.96,35.99,,0,0
688107.SH,688107.SH,688107,安路科技,CN,"AI芯片,人形机器人,国产芯片,机器人概念",134.97,-82.68,100.0,【亏损】【高流通】,1,0
300843.SZ,300843.SZ,300843,胜蓝股份,CN,"人形机器人,液冷概念",134.8,93.45,98.04,【高流通】,0,0
300489.SZ,300489.SZ,300489,光智科技,CN,无人驾驶,134.7,218.92,99.63,【高流通】,0,0
688055.SH,688055.SH,688055,龙腾光电,CN,国产芯片,134.67,-48.31,100.0,【亏损】【高流通】,1,0
600507.SH,600507.SH,600507,方大特钢,CN,华为概念,134.63,31.19,100.0,【高流通】,0,0
300846.SZ,300846.SZ,300846,首都在线,CN,"AI智能体,信创,华为概念,数据中心,智谱AI概念,算力概念",134.52,-156.26,77.95,【亏损】,1,0
600006.SH,600006.SH,600006,东风股份,CN,"人工智能,无人驾驶,汽车芯片",134.2,16.32,100.0,【低PE】【高流通】,0,0
002541.SZ,002541.SZ,002541,鸿路钢构,CN,机器人概念,133.93,22.68,71.91,,0,0
600590.SH,600590.SH,600590,泰豪科技,CN,"华为概念,机器人概念",133.82,67.81,98.91,【高流通】,0,0
000555.SZ,000555.SZ,000555,神州信息,CN,"AIGC概念,AI应用,AI智能体,人工智能,信创,华为概念,鸿蒙概念",133.78,-36.17,99.88,【亏损】【高流通】,1,0
301326.SZ,301326.SZ,301326,捷邦科技,CN,液冷概念,133.76,-223.97,99.1,【亏损】【高流通】,1,0
688686.SH,688686.SH,688686,奥普特,CN,机器人概念,133.62,52.29,100.0,【高流通】,0,0
002139.SZ,002139.SZ,002139,拓邦股份,CN,"人工智能,人形机器人,华为概念,华为汽车,无人驾驶,机器人概念,鸿蒙概念",133.54,64.34,85.9,【高流通】,0,0
300357.SZ,300357.SZ,300357,我武生物,CN,人工智能,132.99,27.88,92.42,【高流通】,0,0
300302.SZ,300302.SZ,300302,同有科技,CN,"信创,国产芯片,存储芯片,数据中心",132.85,38.1,76.95,,0,0
300480.SZ,300480.SZ,300480,光力科技,CN,华为概念,132.8,105.3,72.97,,0,0
002268.SZ,002268.SZ,002268,电科网安,CN,"人工智能,信创,华为概念,国产芯片,汽车芯片,鸿蒙概念",132.6,-21.27,99.95,【亏损】【高流通】,1,0
002204.SZ,002204.SZ,002204,大连重工,CN,"无人驾驶,机器人概念",132.3,15.87,100.0,【低PE】【高流通】,0,0
000815.SZ,000815.SZ,000815,美利云,CN,数据中心,132.24,148.93,100.0,【高流通】,0,0
300842.SZ,300842.SZ,300842,帝科股份,CN,"国产芯片,存储芯片",132.04,227.63,88.88,【高流通】,0,0
600850.SH,600850.SH,600850,电科数字,CN,"AI制药（医疗）,人工智能,信创,华为昇腾,华为概念,数据中心,机器人概念,液冷概念",131.55,130.32,100.0,【高流通】,0,0
301603.SZ,301603.SZ,301603,乔锋智能,CN,"人形机器人,机器人概念,液冷概念",131.45,31.04,31.25,,0,0
603300.SH,603300.SH,603300,海南华铁,CN,算力概念,131.24,30.13,100.0,【高流通】,0,0
002993.SZ,002993.SZ,002993,奥海科技,CN,华为概念,131.09,70.25,86.38,【高流通】,0,0
301248.SZ,301248.SZ,301248,杰创智能,CN,"人工智能,信创,华为概念,数据中心,机器人概念,液冷概念,算力概念",130.96,-230.15,73.08,【亏损】,1,0
688155.SH,688155.SH,688155,先惠技术,CN,"人工智能,机器人概念",130.95,21.32,100.0,【高流通】,0,0
688262.SH,688262.SH,688262,国芯科技,CN,"AI芯片,人工智能,国产芯片,存储芯片,无人驾驶,汽车芯片",130.94,-67.27,100.0,【亏损】【高流通】,1,0
002698.SZ,002698.SZ,002698,博实股份,CN,"人工智能,人形机器人,机器人概念",130.68,41.67,82.17,【高流通】,0,0
002276.SZ,002276.SZ,002276,万马股份,CN,"人形机器人,机器人概念",130.43,51.57,99.61,【高流通】,0,0
002987.SZ,002987.SZ,002987,京北方,CN,"AI应用,AI智能体,人工智能,信创,鸿蒙概念",129.95,129.11,97.24,【高流通】,0,0
002706.SZ,002706.SZ,002706,良信股份,CN,华为概念,129.95,57.5,81.41,【高流通】,0,0
000801.SZ,000801.SZ,000801,四川九洲,CN,"人工智能,华为概念",129.89,219.12,99.96,【高流通】,0,0
603319.SH,603319.SH,603319,美湖股份,CN,"人形机器人,华为概念,无人驾驶,机器人概念",129.59,146.17,100.0,【高流通】,0,0
301015.SZ,301015.SZ,301015,百洋医药,CN,机器人概念,129.57,26.13,99.99,【高流通】,0,0
300595.SZ,300595.SZ,300595,欧普康视,CN,AI眼镜,129.1,22.08,74.67,,0,0
002309.SZ,002309.SZ,002309,中利集团,CN,华为概念,129.03,206.57,80.0,【高流通】,0,0
600446.SH,600446.SH,600446,金证股份,CN,"人工智能,信创,华为概念,虚拟机器人",128.77,-65.76,100.0,【亏损】【高流通】,1,0
002283.SZ,002283.SZ,002283,天润工业,CN,机器人概念,127.96,21.99,88.01,【高流通】,0,0
300377.SZ,300377.SZ,300377,赢时胜,CN,"AI应用,人工智能,信创,华为昇腾,华为概念,虚拟机器人",127.6,-36.38,92.0,【亏损】【高流通】,1,0
002970.SZ,002970.SZ,002970,锐明技术,CN,"人工智能,华为概念,无人驾驶",127.5,73.34,68.51,,0,0
600184.SH,600184.SH,600184,光电股份,CN,机器人概念,127.44,2840.56,100.0,【高流通】,0,0
301629.SZ,301629.SZ,301629,矽电股份,CN,华为概念,127.32,-306.1,46.0,【亏损】,1,0
603297.SH,603297.SH,603297,永新光学,CN,无人驾驶,127.31,68.99,99.81,【高流通】,0,0
000980.SZ,000980.SZ,000980,众泰汽车,CN,无人驾驶,127.07,-38.74,100.0,【亏损】【高流通】,1,0
002426.SZ,002426.SZ,002426,胜利精密,CN,"AIPC,AI眼镜,华为概念",126.58,-41.92,100.0,【亏损】【高流通】,1,0
603882.SH,603882.SH,603882,金域医学,CN,"AI制药（医疗）,华为概念",126.47,73.89,99.33,【高流通】,0,0
688401.SH,688401.SH,688401,路维光电,CN,"PCB,国产芯片",126.22,46.25,100.0,【高流通】,0,0
300303.SZ,300303.SZ,300303,聚飞光电,CN,"华为概念,国产芯片",125.95,61.62,93.78,【高流通】,0,0
300444.SZ,300444.SZ,300444,双杰电气,CN,"华为概念,数据中心,机器人概念",125.94,11.19,77.81,【低PE】,0,0
301382.SZ,301382.SZ,301382,蜂助手,CN,"华为概念,鸿蒙概念",125.66,86.63,61.82,,0,0
002031.SZ,002031.SZ,002031,巨轮智能,CN,"人工智能,人形机器人,机器人概念",125.59,-87.59,87.01,【亏损】【高流通】,1,0
002315.SZ,002315.SZ,002315,焦点科技,CN,"AIGC概念,AI应用,AI智能体,人工智能,信创",125.54,32.04,63.75,,0,0
002011.SZ,002011.SZ,002011,盾安环境,CN,"华为概念,数据中心,液冷概念",125.52,16.01,98.59,【低PE】【高流通】,0,0
600481.SH,600481.SH,600481,双良节能,CN,液冷概念,125.5,-7.95,100.0,【亏损】【高流通】,1,0
300130.SZ,300130.SZ,300130,新国都,CN,"AIGC概念,AI应用,AI智能体,人工智能,信创,鸿蒙概念",125.49,29.41,76.53,,0,0
002931.SZ,002931.SZ,002931,锋龙股份,CN,机器人概念,125.38,946.02,92.1,【高流通】,0,0
002051.SZ,002051.SZ,002051,中工国际,CN,"华为概念,数据中心,算力概念",125.23,40.07,99.99,【高流通】,0,0
300053.SZ,300053.SZ,300053,航宇微,CN,"AI芯片,人工智能,国产芯片,存储芯片,数据中心,机器人概念,汽车芯片,算力概念",124.74,-166.67,93.39,【亏损】【高流通】,1,0
002580.SZ,002580.SZ,002580,圣阳股份,CN,"数据中心,液冷概念,鸿蒙概念",124.72,51.16,99.66,【高流通】,0,0
300328.SZ,300328.SZ,300328,宜安科技,CN,"AI眼镜,人形机器人,华为概念",124.69,-162.54,99.51,【亏损】【高流通】,1,0
301571.SZ,301571.SZ,301571,国科天成,CN,国产芯片,124.38,124.77,66.42,,0,0
002024.SZ,002024.SZ,002024,ST易购,CN,"AI智能体,人工智能",124.15,107.38,99.88,【高流通】,0,0
603186.SH,603186.SH,603186,华正新材,CN,"PCB,华为概念",124.15,100.37,100.0,【高流通】,0,0
601222.SH,601222.SH,601222,林洋能源,CN,华为概念,124.11,51.53,100.0,【高流通】,0,0
002488.SZ,002488.SZ,002488,金固股份,CN,"人形机器人,机器人概念",123.93,133.51,92.43,【高流通】,0,0
000917.SZ,000917.SZ,000917,电广传媒,CN,"华为概念,智谱AI概念",123.89,-33.43,99.99,【亏损】【高流通】,1,0
300624.SZ,300624.SZ,300624,万兴科技,CN,"AIGC概念,AI应用,AI智能体,人工智能,信创,华为概念,鸿蒙概念",123.58,-64.39,88.57,【亏损】【高流通】,1,0
600480.SH,600480.SH,600480,凌云股份,CN,"华为汽车,液冷概念",123.57,20.14,99.23,【高流通】,0,0
300224.SZ,300224.SZ,300224,正海磁材,CN,人形机器人,123.04,65.38,99.63,【高流通】,0,0
002292.SZ,002292.SZ,002292,奥飞娱乐,CN,人工智能,123.03,56.21,68.84,,0,0
002705.SZ,002705.SZ,002705,新宝股份,CN,机器人概念,122.84,38.98,99.48,【高流通】,0,0
002654.SZ,002654.SZ,002654,万润科技,CN,"人工智能,华为概念,存储芯片",122.74,-571.39,99.99,【亏损】【高流通】,1,0
001208.SZ,001208.SZ,001208,华菱线缆,CN,"人形机器人,机器人概念",122.31,100.44,49.93,,0,0
002730.SZ,002730.SZ,002730,电光科技,CN,"人工智能,算力概念,鸿蒙概念",121.88,139.39,95.57,【高流通】,0,0
002713.SZ,002713.SZ,002713,*ST东易,CN,"人工智能,算力概念",121.59,-178.56,55.34,【亏损】,1,0
688020.SH,688020.SH,688020,方邦股份,CN,华为概念,121.54,-175.51,100.0,【亏损】【高流通】,1,0
688182.SH,688182.SH,688182,灿勤科技,CN,华为概念,121.44,1859.79,100.0,【高流通】,0,0
688233.SH,688233.SH,688233,神工股份,CN,国产芯片,121.39,119.55,100.0,【高流通】,0,0
603376.SH,603376.SH,603376,大明电子,CN,无人驾驶,121.08,223.72,7.76,【低流通】,0,0
600645.SH,600645.SH,600645,中源协和,CN,人工智能,121.06,124.83,99.96,【高流通】,0,0
300244.SZ,300244.SZ,300244,迪安诊断,CN,"AI制药（医疗）,AI应用,人工智能,华为概念",120.87,46.94,80.24,【高流通】,0,0
601133.SH,601133.SH,601133,柏诚股份,CN,存储芯片,120.28,96.75,99.31,【高流通】,0,0
002063.SZ,002063.SZ,002063,远光软件,CN,"AI应用,人工智能,信创,华为概念",120.27,277.84,92.36,【高流通】,0,0
301421.SZ,301421.SZ,301421,波长光电,CN,"AI眼镜,PCB,无人驾驶",120.09,463.81,40.02,,0,0
000727.SZ,000727.SZ,000727,冠捷科技,CN,"人工智能,华为概念",120.03,-10.61,100.0,【亏损】【高流通】,1,0
000829.SZ,000829.SZ,000829,天音控股,CN,"华为概念,华为汽车,鸿蒙概念",119.94,-118.14,99.91,【亏损】【高流通】,1,0
300201.SZ,300201.SZ,300201,海伦哲,CN,机器人概念,119.47,69.46,99.47,【高流通】,0,0
603203.SH,603203.SH,603203,快克智能,CN,"AI眼镜,PCB,人工智能,华为概念,存储芯片,机器人概念,液冷概念",118.92,38.57,98.22,【高流通】,0,0
601801.SH,601801.SH,601801,皖新传媒,CN,"人工智能,智谱AI概念,鸿蒙概念",118.26,8.84,100.0,【低PE】【高流通】,0,0
002985.SZ,002985.SZ,002985,北摩高科,CN,国产芯片,118.24,43.97,99.72,【高流通】,0,0
002881.SZ,002881.SZ,002881,美格智能,CN,"AI智能体,AI眼镜,人形机器人,华为概念,华为海思,无人驾驶,机器人概念,算力概念",117.99,63.23,60.24,,0,0
300499.SZ,300499.SZ,300499,高澜股份,CN,液冷概念,117.37,193.79,88.91,【高流通】,0,0
002115.SZ,002115.SZ,002115,三维通信,CN,人工智能,116.86,135.2,92.75,【高流通】,0,0
603039.SH,603039.SH,603039,泛微网络,CN,AI应用,116.77,46.99,100.0,【高流通】,0,0
000839.SZ,000839.SZ,000839,国安股份,CN,"AI语料,人工智能",116.42,-905.25,100.0,【亏损】【高流通】,1,0
688603.SH,688603.SH,688603,天承科技,CN,PCB,116.27,97.09,38.02,,0,0
688378.SH,688378.SH,688378,奥来德,CN,"AI眼镜,华为概念",115.81,36.15,92.17,【高流通】,0,0
002471.SZ,002471.SZ,002471,中超控股,CN,机器人概念,115.8,-611.28,98.07,【亏损】【高流通】,1,0
300766.SZ,300766.SZ,300766,每日互动,CN,"AI应用,AI手机,机器人概念,鸿蒙概念",115.35,-179.2,90.67,【亏损】【高流通】,1,0
603118.SH,603118.SH,603118,共进股份,CN,"华为概念,华为海思,无人驾驶",115.26,117.85,100.0,【高流通】,0,0
600841.SH,600841.SH,600841,动力新科,CN,无人驾驶,115.19,79.55,75.16,,0,0
603985.SH,603985.SH,603985,恒润股份,CN,算力概念,115.15,44.19,100.0,【高流通】,0,0
301488.SZ,301488.SZ,301488,豪恩汽电,CN,"人形机器人,华为汽车,无人驾驶,机器人概念",115.06,184.06,25.45,【低流通】,0,0
300337.SZ,300337.SZ,300337,银邦股份,CN,华为概念,114.74,52.48,86.55,【高流通】,0,0
002655.SZ,002655.SZ,002655,共达电声,CN,"华为概念,国产芯片",114.67,548.23,99.8,【高流通】,0,0
688222.SH,688222.SH,688222,成都先导,CN,人工智能,114.63,69.06,100.0,【高流通】,0,0
603328.SH,603328.SH,603328,依顿电子,CN,"PCB,华为概念",114.32,75.87,100.0,【高流通】,0,0
300353.SZ,300353.SZ,300353,东土科技,CN,"人工智能,华为概念,国产芯片,机器人概念",114.06,-72.08,87.83,【亏损】【高流通】,1,0
688306.SH,688306.SH,688306,均普智能,CN,"人形机器人,无人驾驶,机器人概念",113.98,-83.06,100.0,【亏损】【高流通】,1,0
600728.SH,600728.SH,600728,佳都科技,CN,"AI制药（医疗）,AI应用,人工智能,信创,华为昇腾,华为概念,多模态AI,数据中心",113.88,230.99,100.0,【高流通】,0,0
600158.SH,600158.SH,600158,中体产业,CN,数据中心,113.7,-495.84,100.0,【亏损】【高流通】,1,0
001330.SZ,001330.SZ,001330,博纳影业,CN,AIGC概念,113.67,-64.19,84.6,【亏损】【高流通】,1,0
000837.SZ,000837.SZ,000837,秦川机床,CN,"人形机器人,机器人执行器,机器人概念",113.67,117.11,98.46,【高流通】,0,0
300415.SZ,300415.SZ,300415,伊之密,CN,机器人概念,113.49,20.99,96.7,【高流通】,0,0
603327.SH,603327.SH,603327,福蓉科技,CN,"AI手机,AI眼镜,华为概念",112.91,58.48,100.0,【高流通】,0,0
600775.SH,600775.SH,600775,南京熊猫,CN,机器人概念,112.86,-211.59,73.52,【亏损】,1,0
600654.SH,600654.SH,600654,中安科,CN,"人工智能,华为概念",112.8,99.4,80.53,【高流通】,0,0
301091.SZ,301091.SZ,301091,深城交,CN,"信创,华为概念,无人驾驶",112.05,-52.99,100.0,【亏损】【高流通】,1,0
301487.SZ,301487.SZ,301487,盟固利,CN,人形机器人,111.96,140.9,59.35,,0,0
600458.SH,600458.SH,600458,时代新材,CN,华为概念,111.78,17.66,92.63,【低PE】【高流通】,0,0
601949.SH,601949.SH,601949,中国出版,CN,AI语料,111.76,-27.83,100.0,【亏损】【高流通】,1,0
000049.SZ,000049.SZ,000049,德赛电池,CN,"AI眼镜,华为概念",111.7,34.94,99.97,【高流通】,0,0
301078.SZ,301078.SZ,301078,孩子王,CN,"AI智能体,人工智能",111.49,57.33,99.51,【高流通】,0,0
